meter_id,timestamp,consumption_kwh,voltage_v,current_a,power_factor,status
M-111,2026-09-01 23:00:00,37.59,219.38,178.08,0.955,OK
M-111,2026-09-02 00:00:00,30.66,219.49,131.1,0.955,OK
M-111,2026-09-02 01:00:00,29.74,218.04,134.21,0.95,OK
M-111,2026-09-02 02:00:00,29.95,220.43,133.01,0.934,OK
M-111,2026-09-02 03:00:00,28.63,219.44,132.47,0.973,OK
M-111,2026-09-02 04:00:00,30.89,222.44,130.29,0.934,OK
M-111,2026-09-02 05:00:00,29.56,217.64,135.89,0.936,OK
M-111,2026-09-02 06:00:00,36.86,220.44,170.82,0.939,OK
M-111,2026-09-02 07:00:00,37.53,220.36,173.4,0.941,OK
M-111,2026-09-02 08:00:00,46.14,220.21,212.71,0.932,OK
M-111,2026-09-02 09:00:00,43.06,219.44,202.9,0.938,OK
M-111,2026-09-02 10:00:00,45.09,219.32,208.25,0.926,OK
M-111,2026-09-02 11:00:00,46.84,218.67,211.31,0.944,OK
M-111,2026-09-02 12:00:00,43.06,219.29,202.78,0.957,OK
M-111,2026-09-02 13:00:00,44.75,220.04,204.75,0.941,OK
M-111,2026-09-02 14:00:00,44.74,219.68,213.16,0.942,OK
M-111,2026-09-02 15:00:00,45.32,221.48,208.52,0.965,OK
M-111,2026-09-02 16:00:00,44.78,220.66,210.5,0.955,OK
M-111,2026-09-02 17:00:00,45.78,221.12,206.64,0.954,OK
M-111,2026-09-02 18:00:00,40.07,219.87,170.8,0.903,OK
M-111,2026-09-02 19:00:00,35.3,218.68,169.02,0.952,OK
M-111,2026-09-02 20:00:00,35.75,219.45,168.7,0.958,OK
M-111,2026-09-02 21:00:00,36.81,220.23,171.56,0.954,OK
M-111,2026-09-02 22:00:00,39.0,217.96,170.1,0.937,OK
M-111,2026-09-02 23:00:00,37.69,219.11,171.06,0.957,OK
M-111,2026-09-03 00:00:00,29.54,219.45,130.44,0.969,OK
M-111,2026-09-03 01:00:00,30.52,218.75,136.35,0.93,OK
M-111,2026-09-03 02:00:00,28.5,219.79,133.75,0.933,OK
M-111,2026-09-03 03:00:00,28.97,219.78,130.82,0.957,OK
M-111,2026-09-03 04:00:00,27.25,221.66,134.24,0.937,OK
M-111,2026-09-03 05:00:00,28.73,218.82,135.97,0.94,OK
M-111,2026-09-03 06:00:00,36.16,219.82,164.59,0.921,OK
M-111,2026-09-03 07:00:00,37.7,222.23,173.55,0.941,OK
M-111,2026-09-03 08:00:00,47.45,219.54,208.4,0.911,OK
M-111,2026-09-03 09:00:00,48.36,221.66,204.05,0.948,OK
M-111,2026-09-03 10:00:00,44.46,222.56,208.14,0.963,OK
M-111,2026-09-03 11:00:00,45.15,220.12,205.06,0.938,OK
M-111,2026-09-03 12:00:00,47.72,217.97,209.42,0.947,OK
M-111,2026-09-03 13:00:00,45.65,220.3,207.31,0.958,OK
M-111,2026-09-03 14:00:00,47.39,219.93,204.95,0.933,OK
M-111,2026-09-03 15:00:00,43.4,222.21,206.87,0.914,OK
M-111,2026-09-03 16:00:00,45.88,220.35,207.03,0.926,OK
M-111,2026-09-03 17:00:00,43.78,221.6,203.06,0.925,OK
M-111,2026-09-03 18:00:00,36.97,219.12,176.51,0.945,OK
M-111,2026-09-03 19:00:00,39.32,218.4,173.25,0.929,OK
M-111,2026-09-03 20:00:00,38.17,219.09,175.99,0.933,OK
M-111,2026-09-03 21:00:00,38.35,220.82,172.06,0.927,OK
M-111,2026-09-03 22:00:00,36.92,221.51,170.85,0.936,OK
M-111,2026-09-03 23:00:00,37.69,222.24,167.12,0.942,OK
M-111,2026-09-04 00:00:00,31.14,220.1,133.29,0.917,OK
M-111,2026-09-04 01:00:00,26.29,220.09,136.96,0.943,OK
M-111,2026-09-04 02:00:00,27.65,221.27,130.49,0.966,OK
M-111,2026-09-04 03:00:00,28.59,220.23,135.21,0.938,OK
M-111,2026-09-04 04:00:00,32.3,221.49,131.84,0.946,OK
M-111,2026-09-04 05:00:00,29.49,220.35,137.32,0.939,OK
M-111,2026-09-04 06:00:00,39.79,221.44,173.95,0.882,OK
M-111,2026-09-04 07:00:00,38.38,219.96,170.84,0.949,OK
M-111,2026-09-04 08:00:00,46.31,219.68,209.23,0.962,OK
M-111,2026-09-04 09:00:00,47.09,220.59,208.83,0.957,OK
M-111,2026-09-04 10:00:00,47.45,221.19,206.86,0.943,OK
M-111,2026-09-04 11:00:00,48.8,219.25,210.49,0.975,OK
M-111,2026-09-04 12:00:00,42.77,219.16,209.11,0.968,OK
M-111,2026-09-04 13:00:00,46.3,219.68,204.82,0.929,OK
M-111,2026-09-04 14:00:00,45.46,219.1,206.21,0.944,OK
M-111,2026-09-04 15:00:00,46.51,218.01,204.21,0.945,OK
M-111,2026-09-04 16:00:00,46.72,220.66,209.39,0.964,OK
M-111,2026-09-04 17:00:00,47.42,223.72,215.24,0.914,OK
M-111,2026-09-04 18:00:00,34.42,220.61,170.18,0.939,OK
M-111,2026-09-04 19:00:00,38.78,219.17,169.39,0.932,OK
M-111,2026-09-04 20:00:00,37.42,219.42,172.73,0.936,OK
M-111,2026-09-04 21:00:00,38.58,221.34,169.6,0.926,OK
M-111,2026-09-04 22:00:00,36.02,220.49,171.11,0.927,OK
M-111,2026-09-04 23:00:00,39.74,219.25,175.97,0.962,OK
M-111,2026-09-05 00:00:00,25.95,218.97,136.43,0.955,OK
M-111,2026-09-05 01:00:00,28.08,219.03,132.99,0.937,OK
M-111,2026-09-05 02:00:00,32.26,222.53,132.88,0.934,OK
M-111,2026-09-05 03:00:00,31.76,219.66,128.32,0.932,OK
M-111,2026-09-05 04:00:00,31.83,217.49,133.76,0.92,OK
M-111,2026-09-05 05:00:00,28.0,220.97,136.0,0.935,OK
M-111,2026-09-05 06:00:00,36.9,218.64,172.35,0.947,OK
M-111,2026-09-05 07:00:00,38.28,220.48,169.38,0.942,OK
M-111,2026-09-05 08:00:00,46.67,220.74,203.2,0.955,OK
M-111,2026-09-05 09:00:00,46.4,219.87,209.0,0.953,OK
M-111,2026-09-05 10:00:00,46.02,220.98,203.76,0.915,OK
M-111,2026-09-05 11:00:00,46.34,219.46,206.05,0.943,OK
M-111,2026-09-05 12:00:00,44.86,220.07,208.74,0.931,OK
M-111,2026-09-05 13:00:00,47.93,220.76,207.81,0.961,OK
M-111,2026-09-05 14:00:00,48.02,219.64,208.94,0.919,OK
M-111,2026-09-05 15:00:00,46.23,220.43,210.48,0.888,OK
M-111,2026-09-05 16:00:00,47.23,219.64,209.99,0.955,OK
M-111,2026-09-05 17:00:00,46.86,221.53,205.14,0.921,OK
M-111,2026-09-05 18:00:00,37.63,219.01,169.73,0.945,OK
M-111,2026-09-05 19:00:00,39.69,220.87,173.94,0.915,OK
M-111,2026-09-05 20:00:00,35.72,219.96,170.7,0.933,OK
M-111,2026-09-05 21:00:00,40.58,220.65,170.52,0.955,OK
M-111,2026-09-05 22:00:00,37.8,218.87,177.97,0.931,OK
M-111,2026-09-05 23:00:00,36.31,220.96,174.89,0.932,OK
M-111,2026-09-06 00:00:00,28.22,220.43,137.35,0.961,OK
M-111,2026-09-06 01:00:00,29.43,220.36,134.73,0.931,OK
M-111,2026-09-06 02:00:00,29.3,220.59,129.65,0.951,OK
M-111,2026-09-06 03:00:00,31.01,219.85,135.2,0.963,OK
M-111,2026-09-06 04:00:00,30.86,221.74,137.37,0.938,OK
M-111,2026-09-06 05:00:00,30.1,218.62,135.52,0.923,OK
M-111,2026-09-06 06:00:00,35.77,219.6,169.88,0.918,OK
M-111,2026-09-06 07:00:00,37.94,221.42,169.91,0.97,OK
M-111,2026-09-06 08:00:00,46.6,220.78,205.11,0.94,OK
M-111,2026-09-06 09:00:00,45.56,219.44,204.62,0.937,OK
M-111,2026-09-06 10:00:00,47.13,222.19,208.73,0.95,OK
M-111,2026-09-06 11:00:00,46.56,218.76,206.28,0.931,OK
M-111,2026-09-06 12:00:00,44.87,218.79,199.52,0.964,OK
M-111,2026-09-06 13:00:00,46.47,220.48,206.07,0.911,OK
M-111,2026-09-06 14:00:00,46.34,219.85,211.03,0.913,OK
M-111,2026-09-06 15:00:00,45.3,220.31,211.04,0.919,OK
M-111,2026-09-06 16:00:00,49.47,219.71,203.44,0.924,OK
M-111,2026-09-06 17:00:00,44.37,220.76,205.84,0.959,OK
M-111,2026-09-06 18:00:00,37.14,220.57,167.17,0.948,OK
M-111,2026-09-06 19:00:00,38.08,219.86,171.03,0.941,OK
M-111,2026-09-06 20:00:00,37.45,222.67,173.41,0.943,OK
M-111,2026-09-06 21:00:00,37.71,219.21,170.97,0.951,OK
M-111,2026-09-06 22:00:00,38.38,221.08,168.94,0.94,OK
M-111,2026-09-06 23:00:00,36.26,220.28,171.25,0.954,OK
M-111,2026-09-07 00:00:00,30.77,219.43,132.87,0.94,OK
M-111,2026-09-07 01:00:00,30.06,220.36,134.65,0.939,OK
M-111,2026-09-07 02:00:00,31.02,222.98,131.18,0.951,OK
M-111,2026-09-07 03:00:00,27.83,220.93,133.76,0.935,OK
M-111,2026-09-07 04:00:00,27.28,220.65,130.08,0.914,OK
M-111,2026-09-07 05:00:00,27.35,219.73,134.81,0.93,OK
M-111,2026-09-07 06:00:00,36.98,220.58,165.79,0.928,OK
M-111,2026-09-07 07:00:00,36.92,219.69,171.24,0.929,OK
M-111,2026-09-07 08:00:00,42.94,220.09,208.3,0.932,OK
M-111,2026-09-07 09:00:00,44.36,220.58,207.24,0.941,OK
M-111,2026-09-07 10:00:00,48.38,219.87,209.31,0.951,OK
M-111,2026-09-07 11:00:00,45.99,221.56,207.34,0.927,OK
M-111,2026-09-07 12:00:00,45.95,220.37,210.77,0.934,OK
M-111,2026-09-07 13:00:00,43.36,222.49,200.39,0.945,OK
M-111,2026-09-07 14:00:00,45.04,218.86,208.25,0.935,OK
M-111,2026-09-07 15:00:00,44.51,217.47,202.96,0.916,OK
M-111,2026-09-07 16:00:00,47.45,220.64,204.24,0.954,OK
M-111,2026-09-07 17:00:00,45.94,220.16,206.3,0.934,OK
M-111,2026-09-07 18:00:00,39.53,221.74,175.83,0.908,OK
M-111,2026-09-07 19:00:00,37.06,220.56,170.21,0.914,OK
M-111,2026-09-07 20:00:00,35.1,219.33,174.12,0.918,OK
M-111,2026-09-07 21:00:00,36.06,219.01,171.37,0.944,OK
M-111,2026-09-07 22:00:00,36.25,221.71,164.97,0.946,OK
M-111,2026-09-07 23:00:00,37.22,221.76,168.64,0.949,OK
M-111,2026-09-08 00:00:00,31.24,220.06,131.45,0.946,OK
M-111,2026-09-08 01:00:00,28.69,219.3,132.91,0.946,OK
M-111,2026-09-08 02:00:00,27.54,220.37,134.92,0.937,OK
M-111,2026-09-08 03:00:00,30.19,219.2,132.11,0.948,OK
M-111,2026-09-08 04:00:00,30.4,219.29,131.68,0.937,OK
M-111,2026-09-08 05:00:00,28.69,220.38,137.78,0.94,OK
M-111,2026-09-08 06:00:00,36.32,219.27,172.42,0.93,OK
M-111,2026-09-08 07:00:00,38.88,217.0,171.36,0.938,OK
M-111,2026-09-08 08:00:00,46.11,220.19,206.18,0.913,OK
M-111,2026-09-08 09:00:00,41.67,220.34,204.27,0.892,OK
M-111,2026-09-08 10:00:00,44.65,219.71,201.43,0.969,OK
M-111,2026-09-08 11:00:00,45.59,221.01,206.88,0.94,OK
M-111,2026-09-08 12:00:00,45.6,220.57,209.98,0.944,OK
M-111,2026-09-08 13:00:00,45.71,221.1,206.16,0.935,OK
M-111,2026-09-08 14:00:00,47.77,221.72,204.06,0.947,OK
M-111,2026-09-08 15:00:00,44.47,219.22,208.73,0.941,OK
M-111,2026-09-08 16:00:00,45.19,221.13,206.8,0.948,OK
M-111,2026-09-08 17:00:00,44.23,220.32,204.0,0.945,OK
M-111,2026-09-08 18:00:00,36.71,220.98,174.97,0.931,OK
M-111,2026-09-08 19:00:00,36.64,219.6,169.52,0.959,OK
M-111,2026-09-08 20:00:00,39.2,220.81,170.31,0.952,OK
M-111,2026-09-08 21:00:00,37.81,220.71,171.41,0.947,OK
M-111,2026-09-08 22:00:00,36.55,219.65,168.17,0.929,OK
M-111,2026-09-08 23:00:00,35.51,220.42,172.23,0.92,OK
M-111,2026-09-09 00:00:00,29.16,220.22,132.65,0.924,OK
M-111,2026-09-09 01:00:00,27.49,218.16,134.76,0.937,OK
M-111,2026-09-09 02:00:00,29.03,220.3,132.83,0.964,OK
M-111,2026-09-09 03:00:00,27.12,216.99,135.83,0.961,OK
M-111,2026-09-09 04:00:00,26.46,219.53,140.51,0.959,OK
M-111,2026-09-09 05:00:00,31.15,219.57,131.89,0.927,OK
M-111,2026-09-09 06:00:00,38.9,219.02,168.93,0.948,OK
M-111,2026-09-09 07:00:00,36.37,220.13,169.21,0.93,OK
M-111,2026-09-09 08:00:00,45.18,219.75,211.8,0.935,OK
M-111,2026-09-09 09:00:00,45.66,218.76,208.56,0.946,OK
M-111,2026-09-09 10:00:00,46.3,222.15,201.83,0.962,OK
M-111,2026-09-09 11:00:00,44.72,220.27,203.83,0.919,OK
M-111,2026-09-09 12:00:00,47.97,221.95,205.79,0.928,OK
M-111,2026-09-09 13:00:00,45.75,219.61,211.0,0.944,OK
M-111,2026-09-09 14:00:00,47.56,218.49,205.53,0.918,OK
M-111,2026-09-09 15:00:00,46.8,221.27,208.37,0.936,OK
M-111,2026-09-09 16:00:00,43.77,223.44,200.14,0.948,OK
M-111,2026-09-09 17:00:00,46.13,218.28,208.04,0.928,OK
M-111,2026-09-09 18:00:00,40.33,219.08,172.18,0.922,OK
M-111,2026-09-09 19:00:00,36.95,222.46,169.25,0.937,OK
M-111,2026-09-09 20:00:00,35.94,220.32,170.02,0.921,OK
M-111,2026-09-09 21:00:00,38.32,220.17,173.83,0.928,OK
M-111,2026-09-09 22:00:00,36.93,219.84,165.22,0.945,OK
M-111,2026-09-09 23:00:00,36.38,220.95,176.02,0.913,OK
M-111,2026-09-10 00:00:00,26.86,221.89,130.25,0.953,OK
M-111,2026-09-10 01:00:00,31.96,219.75,133.23,0.921,OK
M-111,2026-09-10 02:00:00,30.04,219.72,132.61,0.964,OK
M-111,2026-09-10 03:00:00,29.33,218.09,137.19,0.98,OK
M-111,2026-09-10 04:00:00,28.96,221.04,135.32,0.933,OK
M-111,2026-09-10 05:00:00,30.75,219.14,135.81,0.929,OK
M-111,2026-09-10 06:00:00,37.79,221.67,169.85,0.951,OK
M-111,2026-09-10 07:00:00,37.61,217.54,172.02,0.931,OK
M-111,2026-09-10 08:00:00,46.35,220.24,210.55,0.962,OK
M-111,2026-09-10 09:00:00,47.22,219.83,205.74,0.946,OK
M-111,2026-09-10 10:00:00,45.25,218.67,211.79,0.945,OK
M-111,2026-09-10 11:00:00,47.02,219.35,206.26,0.939,OK
M-111,2026-09-10 12:00:00,47.14,218.72,205.7,0.957,OK
M-111,2026-09-10 13:00:00,46.52,220.91,210.22,0.973,OK
M-111,2026-09-10 14:00:00,47.59,220.56,205.03,0.932,OK
M-111,2026-09-10 15:00:00,45.24,219.66,202.96,0.948,OK
M-111,2026-09-10 16:00:00,45.82,218.17,203.9,0.972,OK
M-111,2026-09-10 17:00:00,46.41,220.55,204.73,0.973,OK
M-111,2026-09-10 18:00:00,38.65,223.18,161.84,0.912,OK
M-111,2026-09-10 19:00:00,37.41,219.11,166.8,0.944,OK
M-111,2026-09-10 20:00:00,34.61,221.38,169.93,0.927,OK
M-111,2026-09-10 21:00:00,35.63,219.59,169.78,0.931,OK
M-111,2026-09-10 22:00:00,35.94,220.71,171.76,0.924,OK
M-111,2026-09-10 23:00:00,36.33,218.84,170.61,0.943,OK
M-111,2026-09-11 00:00:00,31.72,218.54,133.02,0.946,OK
M-111,2026-09-11 01:00:00,29.25,220.57,132.75,0.95,OK
M-111,2026-09-11 02:00:00,29.57,222.48,133.02,0.958,OK
M-111,2026-09-11 03:00:00,30.77,218.79,133.59,0.957,OK
M-111,2026-09-11 04:00:00,29.74,219.71,131.47,0.926,OK
M-111,2026-09-11 05:00:00,31.11,220.22,135.25,0.939,OK
M-111,2026-09-11 06:00:00,36.7,218.3,163.81,0.929,OK
M-111,2026-09-11 07:00:00,36.38,220.97,171.07,0.938,OK
M-111,2026-09-11 08:00:00,48.03,219.84,204.85,0.939,OK
M-111,2026-09-11 09:00:00,47.56,220.16,207.52,0.915,OK
M-111,2026-09-11 10:00:00,44.57,217.51,210.49,0.96,OK
M-111,2026-09-11 11:00:00,46.67,219.0,204.96,0.968,OK
M-111,2026-09-11 12:00:00,48.04,220.16,206.84,0.93,OK
M-111,2026-09-11 13:00:00,46.12,219.91,205.18,0.967,OK
M-111,2026-09-11 14:00:00,45.78,218.36,204.06,0.942,OK
M-111,2026-09-11 15:00:00,44.78,218.06,207.94,0.95,OK
M-111,2026-09-11 16:00:00,44.33,219.59,207.34,0.966,OK
M-111,2026-09-11 17:00:00,46.18,220.67,213.04,0.961,OK
M-111,2026-09-11 18:00:00,37.41,221.46,171.24,0.954,OK
M-111,2026-09-11 19:00:00,38.52,219.81,169.22,0.957,OK
M-111,2026-09-11 20:00:00,39.74,219.11,168.42,0.926,OK
M-111,2026-09-11 21:00:00,38.96,220.98,167.41,0.948,OK
M-111,2026-09-11 22:00:00,36.9,218.25,174.89,0.965,OK
M-111,2026-09-11 23:00:00,38.2,221.91,163.98,0.955,OK
M-111,2026-09-12 00:00:00,28.88,218.12,130.31,0.976,OK
M-111,2026-09-12 01:00:00,28.13,220.32,129.41,0.915,OK
M-111,2026-09-12 02:00:00,28.05,220.56,136.18,0.934,OK
M-111,2026-09-12 03:00:00,29.55,219.93,131.87,0.929,OK
M-111,2026-09-12 04:00:00,28.65,219.13,131.37,0.956,OK
M-111,2026-09-12 05:00:00,30.68,218.57,130.4,0.938,OK
M-111,2026-09-12 06:00:00,40.95,219.81,167.12,0.941,OK
M-111,2026-09-12 07:00:00,37.56,221.39,168.83,0.947,OK
M-111,2026-09-12 08:00:00,47.19,221.07,208.97,0.964,OK
M-111,2026-09-12 09:00:00,47.92,221.46,214.17,0.93,OK
M-111,2026-09-12 10:00:00,47.19,222.3,209.33,0.925,OK
M-111,2026-09-12 11:00:00,46.76,220.62,205.16,0.937,OK
M-111,2026-09-12 12:00:00,46.64,220.95,202.97,0.943,OK
M-111,2026-09-12 13:00:00,46.15,219.54,213.05,0.945,OK
M-111,2026-09-12 14:00:00,46.07,222.67,207.79,0.941,OK
M-111,2026-09-12 15:00:00,45.07,219.63,212.81,0.916,OK
M-111,2026-09-12 16:00:00,44.81,217.84,203.46,0.935,OK
M-111,2026-09-12 17:00:00,45.81,220.76,210.74,0.949,OK
M-111,2026-09-12 18:00:00,36.38,221.67,172.85,0.946,OK
M-111,2026-09-12 19:00:00,38.35,221.27,166.41,0.967,OK
M-111,2026-09-12 20:00:00,38.2,219.81,168.42,0.934,OK
M-111,2026-09-12 21:00:00,37.18,220.34,172.14,0.955,OK
M-111,2026-09-12 22:00:00,38.28,219.4,167.61,0.932,OK
M-111,2026-09-12 23:00:00,37.44,222.35,175.58,0.953,OK
M-111,2026-09-13 00:00:00,29.7,220.26,129.12,0.928,OK
M-111,2026-09-13 01:00:00,31.97,220.46,128.38,0.927,OK
M-111,2026-09-13 02:00:00,29.51,221.23,135.2,0.939,OK
M-111,2026-09-13 03:00:00,30.66,220.29,131.21,0.955,OK
M-111,2026-09-13 04:00:00,30.02,219.67,131.61,0.955,OK
M-111,2026-09-13 05:00:00,27.88,220.72,130.37,0.933,OK
M-111,2026-09-13 06:00:00,35.54,218.68,174.25,0.937,OK
M-111,2026-09-13 07:00:00,36.79,218.94,169.31,0.951,OK
M-111,2026-09-13 08:00:00,46.09,219.27,210.15,0.972,OK
M-111,2026-09-13 09:00:00,43.06,222.1,202.44,0.947,OK
M-111,2026-09-13 10:00:00,46.43,220.69,208.49,0.944,OK
M-111,2026-09-13 11:00:00,44.47,220.79,209.65,0.961,OK
M-111,2026-09-13 12:00:00,48.57,218.53,208.19,0.967,OK
M-111,2026-09-13 13:00:00,44.39,219.69,208.21,0.934,OK
M-111,2026-09-13 14:00:00,47.07,220.62,207.93,0.928,OK
M-111,2026-09-13 15:00:00,45.66,219.76,204.89,0.938,OK
M-111,2026-09-13 16:00:00,48.69,217.45,206.42,0.961,OK
M-111,2026-09-13 17:00:00,46.59,219.48,206.81,0.926,OK
M-111,2026-09-13 18:00:00,40.63,217.91,170.36,0.945,OK
M-111,2026-09-13 19:00:00,39.53,218.92,170.67,0.925,OK
M-111,2026-09-13 20:00:00,36.34,219.91,174.76,0.915,OK
M-111,2026-09-13 21:00:00,38.3,219.46,170.62,0.925,OK
M-111,2026-09-13 22:00:00,36.12,220.3,173.46,0.947,OK
M-111,2026-09-13 23:00:00,38.09,219.44,171.18,0.937,OK
M-111,2026-09-14 00:00:00,31.27,218.53,137.44,0.937,OK
M-111,2026-09-14 01:00:00,30.78,222.14,138.85,0.928,OK
M-111,2026-09-14 02:00:00,31.43,221.25,133.38,0.952,OK
M-111,2026-09-14 03:00:00,27.62,221.21,134.85,0.94,OK
M-111,2026-09-14 04:00:00,29.15,220.82,128.49,0.943,OK
M-111,2026-09-14 05:00:00,28.14,220.19,132.22,0.932,OK
M-111,2026-09-14 06:00:00,37.72,221.62,164.95,0.94,OK
M-111,2026-09-14 07:00:00,36.07,221.23,162.82,0.948,OK
M-111,2026-09-14 08:00:00,46.24,221.03,209.79,0.943,OK
M-111,2026-09-14 09:00:00,45.54,220.51,205.95,0.961,OK
M-111,2026-09-14 10:00:00,45.77,220.45,211.63,0.946,OK
M-111,2026-09-14 11:00:00,49.53,222.01,212.16,0.928,OK
M-111,2026-09-14 12:00:00,49.21,219.73,206.95,0.908,OK
M-111,2026-09-14 13:00:00,46.41,220.49,203.95,0.923,OK
M-111,2026-09-14 14:00:00,48.62,222.74,208.85,0.925,OK
M-111,2026-09-14 15:00:00,48.24,220.25,201.79,0.931,OK
M-111,2026-09-14 16:00:00,45.25,218.9,205.65,0.921,OK
M-111,2026-09-14 17:00:00,45.26,221.4,207.55,0.944,OK
M-111,2026-09-14 18:00:00,39.47,219.48,165.77,0.951,OK
M-111,2026-09-14 19:00:00,38.23,221.12,167.62,0.932,OK
M-111,2026-09-14 20:00:00,36.55,220.01,171.66,0.932,OK
M-111,2026-09-14 21:00:00,36.88,219.53,166.99,0.957,OK
M-111,2026-09-14 22:00:00,38.09,220.62,173.08,0.931,OK
M-111,2026-09-14 23:00:00,35.25,219.19,167.42,0.929,OK
M-112,2026-09-01 00:00:00,22.16,223.65,97.95,0.939,OK
M-112,2026-09-01 01:00:00,22.96,220.72,99.81,0.957,OK
M-112,2026-09-01 02:00:00,22.49,220.84,94.86,0.941,OK
M-112,2026-09-01 03:00:00,17.81,220.15,95.25,0.934,OK
M-112,2026-09-01 04:00:00,21.43,221.97,90.69,0.957,OK
M-112,2026-09-01 05:00:00,20.36,219.57,94.85,0.961,OK
M-112,2026-09-01 06:00:00,26.92,221.6,122.23,0.94,OK
M-112,2026-09-01 07:00:00,24.71,221.83,124.31,0.942,OK
M-112,2026-09-01 08:00:00,33.01,222.37,151.61,0.942,OK
M-112,2026-09-01 09:00:00,30.54,220.63,143.89,0.972,OK
M-112,2026-09-01 10:00:00,31.53,220.26,146.05,0.942,OK
M-112,2026-09-01 11:00:00,32.47,222.3,144.0,0.948,OK
M-112,2026-09-01 12:00:00,35.7,222.91,144.32,0.971,OK
M-112,2026-09-01 13:00:00,31.94,219.89,146.65,0.936,OK
M-112,2026-09-01 14:00:00,32.48,219.08,147.9,0.984,OK
M-112,2026-09-01 15:00:00,32.14,220.25,148.04,0.946,OK
M-112,2026-09-01 16:00:00,32.01,220.98,147.83,0.962,OK
M-112,2026-09-01 17:00:00,32.78,220.99,149.95,0.953,OK
M-112,2026-09-01 18:00:00,26.37,221.39,124.45,0.948,OK
M-112,2026-09-01 19:00:00,26.44,221.04,121.11,0.949,OK
M-112,2026-09-01 20:00:00,25.95,221.99,123.73,0.977,OK
M-112,2026-09-01 21:00:00,25.9,218.71,123.44,0.962,OK
M-112,2026-09-01 22:00:00,24.79,221.4,118.49,0.941,OK
M-112,2026-09-01 23:00:00,25.69,221.88,119.99,0.936,OK
M-112,2026-09-02 00:00:00,20.81,221.98,93.9,0.963,OK
M-112,2026-09-02 01:00:00,18.49,220.27,98.18,0.954,OK
M-112,2026-09-02 02:00:00,19.66,224.06,96.15,0.952,OK
M-112,2026-09-02 03:00:00,20.28,219.24,94.34,0.972,OK
M-112,2026-09-02 04:00:00,21.29,219.78,91.89,0.95,OK
M-112,2026-09-02 05:00:00,22.09,222.34,91.59,0.949,OK
M-112,2026-09-02 06:00:00,25.47,223.1,120.04,0.929,OK
M-112,2026-09-02 07:00:00,25.73,221.26,124.3,0.938,OK
M-112,2026-09-02 08:00:00,33.73,221.4,150.88,0.941,OK
M-112,2026-09-02 09:00:00,31.88,219.43,148.69,0.97,OK
M-112,2026-09-02 10:00:00,34.69,221.43,147.13,0.968,OK
M-112,2026-09-02 11:00:00,35.02,218.92,152.51,0.945,OK
M-112,2026-09-02 12:00:00,33.13,223.14,146.36,0.974,OK
M-112,2026-09-02 13:00:00,31.42,220.1,147.35,0.947,OK
M-112,2026-09-02 14:00:00,32.19,219.93,150.7,0.911,OK
M-112,2026-09-02 15:00:00,30.39,220.21,144.76,0.953,OK
M-112,2026-09-02 16:00:00,31.08,219.88,144.21,0.933,OK
M-112,2026-09-02 17:00:00,31.76,221.83,146.05,0.935,OK
M-112,2026-09-02 18:00:00,26.22,221.97,119.8,0.948,OK
M-112,2026-09-02 19:00:00,28.05,220.94,117.98,0.941,OK
M-112,2026-09-02 20:00:00,25.09,223.08,121.24,0.937,OK
M-112,2026-09-02 21:00:00,26.51,219.25,117.5,0.938,OK
M-112,2026-09-02 22:00:00,26.1,220.73,120.22,0.925,OK
M-112,2026-09-02 23:00:00,25.87,219.37,122.95,0.945,OK
M-112,2026-09-03 00:00:00,21.26,221.41,92.69,0.927,OK
M-112,2026-09-03 01:00:00,22.03,221.07,96.14,0.967,OK
M-112,2026-09-03 02:00:00,20.45,222.65,93.19,0.978,OK
M-112,2026-09-03 03:00:00,19.98,222.25,94.7,0.949,OK
M-112,2026-09-03 04:00:00,21.65,220.33,97.38,0.956,OK
M-112,2026-09-03 05:00:00,20.87,219.81,91.39,0.94,OK
M-112,2026-09-03 06:00:00,27.89,221.9,124.32,0.957,OK
M-112,2026-09-03 07:00:00,27.22,221.49,122.27,0.957,OK
M-112,2026-09-03 08:00:00,30.65,219.77,145.47,0.967,OK
M-112,2026-09-03 09:00:00,34.63,222.88,141.33,0.951,OK
M-112,2026-09-03 10:00:00,33.8,222.73,149.36,0.953,OK
M-112,2026-09-03 11:00:00,30.71,221.62,147.52,0.947,OK
M-112,2026-09-03 12:00:00,33.34,220.29,147.64,0.934,OK
M-112,2026-09-03 13:00:00,31.97,218.65,148.45,0.938,OK
M-112,2026-09-03 14:00:00,29.88,222.44,145.99,0.932,OK
M-112,2026-09-03 15:00:00,33.39,222.74,156.39,0.952,OK
M-112,2026-09-03 16:00:00,33.6,219.11,143.73,0.95,OK
M-112,2026-09-03 17:00:00,33.0,220.32,151.12,0.953,OK
M-112,2026-09-03 18:00:00,26.89,220.91,121.05,0.937,OK
M-112,2026-09-03 19:00:00,27.04,220.47,122.03,0.96,OK
M-112,2026-09-03 20:00:00,28.02,219.75,123.47,0.951,OK
M-112,2026-09-03 21:00:00,25.5,219.91,121.73,0.969,OK
M-112,2026-09-03 22:00:00,27.7,222.26,124.9,0.946,OK
M-112,2026-09-03 23:00:00,26.13,220.8,126.67,0.93,OK
M-112,2026-09-04 00:00:00,22.19,222.81,95.47,0.954,OK
M-112,2026-09-04 01:00:00,20.85,219.15,99.62,0.941,OK
